Table 1
age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
16,Female,India,5.416044734537460,Instagram,3,Socializing,27.278201389855200,1,5.362178114127030,High,18.534099615356100
27,Male,Germany,4.908913986851990,TikTok,4,Entertainment,16.44137834826360,0,5.051669996589800,Medium,56.903871337021800
15,Female,USA,1.8621628902149100,Instagram,4,News,16.173201232910000,0,6.975688814585520,Low,23.105074192869300
16,Female,Canada,5.782744628143220,YouTube,1,Entertainment,5.0,0,4.844031027280750,High,60.041421835981
16,Male,Australia,2.504510921472730,Snapchat,1,Education,38.976355711748500,0,8.215239948271920,Medium,57.029700587500000
25,Male,India,4.111021092411260,TikTok,4,Entertainment,32.81728108475660,1,6.844001500523830,Medium,68.93197374418580
22,Male,India,4.527367635565750,Instagram,1,Entertainment,24.411425760104000,0,9.0643676888592,Medium,22.263828453431100
23,Female,Germany,2.774288527282050,YouTube,3,Socializing,30.255805711161500,1,7.220378368979580,Medium,86.92052295410200
14,Female,Brazil,3.884279743675410,YouTube,3,Entertainment,30.790637294204200,0,5.565982916261960,Medium,13.605823758887100
26,Male,India,4.942169687709670,Instagram,5,Entertainment,33.580355655961200,1,4.489568402938220,Medium,66.36798020160260
24,Male,India,5.970820196837170,YouTube,2,Socializing,36.35607451207200,1,6.248912072149110,High,63.521267401061800
26,Female,India,5.060251235059680,YouTube,1,Socializing,40.50949359116670,1,6.273213585381620,High,29.4832229922199
13,Male,India,3.1790068045754100,Twitter,4,Socializing,18.949506612732,0,7.645979959059290,Medium,91.49879683981020
24,Other,USA,2.082589672691700,Instagram,5,Education,30.677395464407400,1,8.338205913964770,Low,41.98423807399730
22,Male,USA,5.109613876879890,Snapchat,2,Socializing,36.39704126721360,1,6.184324146929150,High,47.63884373981460
24,Male,India,2.957737641184830,Snapchat,5,Entertainment,12.91928903991100,1,6.405080592596970,Medium,87.97871066641770
13,Male,UK,2.689468409745170,TikTok,3,Education,44.71130655358630,1,8.748679454581770,Medium,55.16817548924250
25,Female,Australia,3.4003940391167500,TikTok,3,Socializing,17.749379001161500,0,7.90631187493463,Medium,63.42108061812200
26,Female,Germany,4.0510097500182900,TikTok,4,Entertainment,29.386265277792700,0,7.037019053240930,Medium,14.43552134634390
20,Female,USA,2.5168180554663800,YouTube,5,Socializing,33.78763919972720,1,7.88390184529821,Medium,33.67319803325720
26,Male,USA,4.832878455560450,YouTube,2,Education,17.117455177309600,0,5.510915581923800,Medium,49.68634660643370
14,Female,India,1.936288072156700,TikTok,1,Entertainment,33.216514315514600,1,6.995383862431210,Low,52.20413326862000
24,Male,Germany,2.8065446082563500,Twitter,5,Socializing,27.96207814035040,0,8.397915715517790,Medium,65.57728546482780
22,Female,India,2.739015958797160,YouTube,5,Entertainment,21.361402838150500,1,6.896639126661020,Medium,25.973967411430600
17,Male,India,2.481801587091130,Instagram,4,Socializing,37.4488310664108,0,7.984183866770960,Low,50.01479939905460
24,Male,USA,3.3295509231613100,YouTube,1,Socializing,19.529653821627300,1,6.943375763716130,Medium,53.065429336677800
16,Female,India,4.045471998350970,TikTok,3,Entertainment,9.541560273427810,1,6.42744675045934,Medium,45.07572918404690
20,Female,Canada,1.9891746048188800,Instagram,4,Content Creation,22.820054942239800,1,9.806174991885170,Low,52.569583838372800
14,Female,USA,2.7116430769481100,YouTube,1,Education,32.75072629490670,0,7.922165459390390,Medium,46.952105078449400
22,Male,India,0.5,TikTok,3,Entertainment,19.384202343181600,0,9.680372049204710,Low,35.83426490225080
21,Male,India,3.7282673810829300,Instagram,4,Entertainment,22.76117720803850,0,7.041094533096620,Medium,52.040625476683800
19,Male,Brazil,3.1560489225933000,Snapchat,1,Education,33.92909653565980,1,9.00468632427214,Medium,62.89424172815470
27,Male,USA,2.3041714828841800,TikTok,1,Entertainment,37.13341739381770,1,8.756059526150260,Low,58.07285087840650
25,Male,USA,3.5393154489075400,Twitter,5,News,24.38430586231770,1,7.342917837033980,Medium,6.516317255682250
19,Male,Canada,0.5,Twitter,5,Education,11.708700913326400,1,10.0,Low,0.0
13,Male,India,4.539428818219300,YouTube,4,Entertainment,27.72149963072250,0,5.092638712256890,Medium,72.07441598848200
26,Male,India,7.3562755200177200,YouTube,2,Entertainment,22.387232657564400,1,3.915894002256830,High,44.55070523536430
24,Male,India,5.463279161865800,Instagram,4,Entertainment,29.378777508981400,1,4.902544853162500,High,87.39114730082710
14,Female,India,3.0323351557446800,Snapchat,2,Content Creation,21.89440489452130,1,9.302104091446720,Medium,28.11918492897570
16,Male,India,2.1187026490558500,Instagram,4,Content Creation,20.542405546615900,0,10.0,Low,43.58520072331200
16,Other,Brazil,4.6969311851418700,Twitter,1,Socializing,14.133549519710400,1,5.1098873034647200,Medium,48.33814604594950
23,Female,India,0.5,YouTube,1,Content Creation,21.655961689071700,0,8.671606699006990,Low,33.59827313013040
26,Male,USA,3.1869008267259600,TikTok,2,News,19.131088817973000,0,6.990649995452870,Medium,6.965731824598460
15,Female,India,2.3231174342777600,YouTube,3,Entertainment,25.325722975852300,1,7.731849161078450,Low,51.51900029265810
19,Male,Australia,0.8965221265557510,Instagram,4,Entertainment,24.274196668996000,1,7.9009340315769200,Low,50.52689305132860
24,Female,India,3.5027186078774300,Twitter,5,Entertainment,22.421222662394300,1,7.154692411983610,Medium,48.263803016070000
20,Female,India,3.4920326554770600,Instagram,2,Entertainment,22.379740414869200,1,7.579014154710310,Medium,25.803539960292200
14,Female,India,1.9524211009438500,TikTok,3,News,21.668002739870200,1,8.54955077316605,Low,49.885218378112500
16,Female,UK,5.281607221410330,Instagram,4,Entertainment,27.344149201262400,1,3.3706483342373800,High,30.259377830649800
26,Female,Brazil,2.574358277713960,Twitter,1,Education,24.40887543942160,0,9.22392902972717,Medium,71.55775602955420
15,Female,USA,3.5508005337359000,Instagram,2,Education,18.11700359037230,1,6.671000145256350,Medium,38.60089020300460
14,Female,India,2.49881656902577,Snapchat,3,Entertainment,18.976609640671900,0,9.296081793647130,Low,21.85712783679410
24,Male,Germany,1.1746797959574700,TikTok,1,Education,37.22689770283950,0,9.716901584295830,Low,24.232180522633500
25,Female,Canada,3.71520280819293,Instagram,2,Socializing,19.22194604923290,1,8.162230417989660,Medium,62.535668382516100
26,Female,Canada,2.47976799937879,YouTube,5,Socializing,31.536641060614200,0,7.826683197059580,Low,49.85736295103720
18,Male,USA,2.3641624360351400,Instagram,2,Entertainment,17.780342863864700,1,8.408991596509360,Low,27.581176807554400
25,Male,India,1.1470387580828700,TikTok,2,Socializing,19.60999449821260,0,8.700510023581700,Low,28.830807428816200
16,Female,India,2.3942489897165400,YouTube,4,Entertainment,32.07603032867770,1,8.570292926614130,Low,42.63057775625600
18,Female,Brazil,4.6410832212255500,TikTok,5,Socializing,16.02767354164290,1,6.281980051886860,Medium,45.25711433317230
14,Male,UK,6.190804831306300,Instagram,1,Education,25.15445237269690,0,5.370313133408800,High,33.73896228619050
24,Male,Brazil,2.5757374766974500,Instagram,2,News,29.860686918115700,0,5.880311183901680,Medium,20.6834320167221
16,Female,India,4.398900043617270,Twitter,4,Education,33.625149368032200,0,5.823565770598370,Medium,20.09157851210950
23,Male,India,4.284763656382830,YouTube,5,Education,20.547983686439300,1,7.082278546105630,Medium,54.49255382088420
18,Male,Brazil,5.098817860639370,Snapchat,3,Socializing,33.7112037350115,1,8.738436483082060,High,71.86931111793570
26,Female,USA,3.9594543946199300,TikTok,2,News,25.322915184045300,1,6.074710142175990,Medium,15.119165210659000
17,Other,Canada,2.3914628200843000,TikTok,2,News,37.28595278807250,1,6.861671690457450,Low,33.53091466597520
15,Female,India,2.666185350591970,YouTube,5,Socializing,20.53551287202010,1,7.5327602983525,Medium,44.08136986721150
20,Male,India,2.705559555313890,TikTok,1,Content Creation,34.03451314684440,0,8.295073759063860,Medium,31.84955499894090
19,Male,UK,4.1475885658918600,Instagram,3,Education,20.11603734383310,1,5.995037717464380,Medium,94.9197696917526
15,Female,Brazil,2.9695315278804800,Instagram,5,Entertainment,35.895013444528200,0,7.454203579769150,Medium,46.79642928465890
18,Female,India,2.392145487166000,Instagram,3,Entertainment,7.87877032375841,1,9.070194648340260,Low,60.606658289895700
16,Female,Germany,4.146755234713710,TikTok,1,News,30.438786149763600,1,7.055271945245720,Medium,49.03639240702610
23,Male,India,1.1448866303357200,Instagram,5,Socializing,20.3821259645963,0,8.020297891686620,Low,36.959838044558300
17,Male,UK,3.0773370462352300,Twitter,3,Entertainment,13.90074992054220,1,6.052125892843610,Medium,18.83414585328570
23,Female,India,0.9112716441058230,Twitter,5,Education,31.432184112230000,0,9.983296972633660,Low,36.207389378230200
17,Female,USA,3.6337318826752200,Instagram,1,Education,22.338083446871500,1,6.278977382518130,Medium,55.00047564202090
19,Female,USA,4.55580637626015,Instagram,5,Socializing,8.433363350414220,0,6.132330180642660,Medium,18.736005062055200
23,Other,Brazil,2.7215252333969500,YouTube,1,Education,34.41971801265040,1,7.760812873088190,Medium,39.02636875052730
17,Male,India,5.592229521594260,Twitter,5,Education,15.67473974322930,1,5.519451198605850,High,39.75649194130650
23,Female,India,2.243838758069500,TikTok,2,Entertainment,29.315619623260600,1,8.170933793973110,Low,60.29460976351430
27,Female,India,2.4178479972243700,Instagram,5,Entertainment,23.207231317658300,0,6.4418591715184800,Low,49.00889170812570
15,Female,India,3.7274626498061200,Twitter,5,Entertainment,5.0,1,6.052430988475750,Medium,34.37138587021040
22,Male,India,2.70422197128577,YouTube,5,News,31.33237357485510,1,7.758086004962280,Medium,46.01035718752360
17,Male,Canada,3.2524753068967800,YouTube,1,Content Creation,19.016159458674800,0,5.878186530164230,Medium,46.6760770432132
19,Female,India,3.47153816566196,TikTok,1,Entertainment,12.274216826552300,1,7.367344221372590,Medium,41.211521967199700
17,Other,Canada,2.199092143435780,Snapchat,5,Education,20.158044012663500,1,5.976417869075730,Low,55.1671252393891
17,Female,USA,5.244949185739510,YouTube,4,Entertainment,17.257685616673100,0,5.897407632553110,High,9.904558546955290
21,Female,Brazil,3.409029366964750,YouTube,2,Socializing,25.198154210831200,0,6.767477293688810,Medium,37.762157471274300
27,Female,Brazil,0.7334519914997570,Instagram,2,Entertainment,39.41410663877040,0,8.36000453704574,Low,18.518713093679600
15,Male,India,5.603109809479960,Snapchat,5,Entertainment,11.01108948647390,1,5.937497689014130,High,45.948920738721700
25,Male,India,4.845856005583690,Twitter,5,Education,26.465773694775000,0,6.656033300978160,Medium,37.295172570304500
18,Male,India,5.856639137208090,Instagram,2,Socializing,22.535316979912000,0,3.8976044275436600,High,10.150976119798100
13,Male,USA,2.770059034132350,Instagram,4,Entertainment,15.506958822226500,0,5.44930082887495,Medium,58.39729115994810
22,Male,Germany,4.770263742637050,YouTube,2,Entertainment,32.68441706278940,0,6.579266484735350,Medium,68.49690056108980
17,Male,India,5.486266425885150,TikTok,3,Socializing,17.953631959328300,1,4.893482090830710,High,67.5126498991562
20,Male,Canada,1.176519523254870,Instagram,2,Socializing,6.100957059297460,1,9.11737114662187,Low,42.10252853197430
17,Female,India,4.105633360144890,Instagram,1,Education,40.9234275009706,1,7.8730078398625800,Medium,75.71230265882780
21,Male,India,1.4164460442510700,Snapchat,1,Entertainment,31.673971744191000,1,8.160129251842310,Low,40.43608667672750
23,Female,USA,5.715140774872670,TikTok,2,Entertainment,31.928257430456600,1,5.255461290894220,High,42.22497126139710
18,Female,Australia,4.79285984181417,YouTube,5,Entertainment,25.518038900190600,1,7.256568074462590,Medium,39.66635422972500
20,Male,India,4.660114057745300,YouTube,4,Entertainment,33.20047260419600,1,6.113411512165020,Medium,38.66571858298750
22,Female,India,2.910087292415060,YouTube,1,Entertainment,42.92859080514240,1,7.664034699278700,Medium,40.37382658964840
20,Other,Brazil,3.1833242163487700,YouTube,1,News,13.383569025076200,1,7.242154358562220,Medium,49.992189410778200
25,Male,Germany,3.7666442279963500,TikTok,4,Entertainment,38.38065376550280,0,4.836864452480200,Medium,40.31763241611480
15,Male,USA,4.744648963873330,Snapchat,5,Content Creation,23.583130452666600,0,5.098840233191340,Medium,32.67717970879850
19,Male,Brazil,1.8745945561336400,Instagram,5,Socializing,17.05135342897390,1,8.804740839051470,Low,52.48248619137200
26,Female,India,3.6027462940984700,Instagram,1,Entertainment,5.0,1,8.59352460534861,Medium,52.53856967945360
19,Female,India,2.453899477238090,Snapchat,1,Socializing,25.64401316821010,1,7.233386903758170,Low,63.703777010398600
26,Female,India,2.3573625936770400,Instagram,3,News,33.71874090378800,1,8.65759710341675,Low,60.677575351251400
22,Male,USA,3.433870099292450,YouTube,5,Socializing,40.87226007266240,1,4.913690869653030,Medium,0.0
24,Other,Germany,3.772269470320650,YouTube,3,Entertainment,21.349568786283600,1,8.175165112466630,Medium,53.1126700247665
18,Male,UK,1.599730803468200,TikTok,4,Education,35.716410040979700,0,7.9415194876717400,Low,0.0
24,Female,Germany,4.633088005130910,Instagram,5,Entertainment,21.22577250971840,0,6.938962237608880,Medium,34.19170300674570
19,Female,USA,2.31533675381295,Snapchat,2,Socializing,37.685118620750900,0,6.926559803109360,Low,40.30572543060080
26,Male,UK,1.619091073929220,YouTube,4,Education,35.07161366026760,0,7.522180188050470,Low,49.670894423677400
14,Male,India,0.6502622958718800,TikTok,2,Education,33.69601393270240,1,9.815827105836890,Low,22.44699502704790
21,Male,Germany,5.448764792559420,YouTube,4,Socializing,19.671770100401400,0,7.040947422957440,High,20.160721106109100
22,Male,India,3.0204446013661500,TikTok,1,Education,18.332599515453400,1,8.151060395933900,Medium,49.30065853712350
22,Female,USA,5.123979423438910,YouTube,3,Entertainment,32.11404686130880,0,6.282235929931020,High,44.8431911967534
13,Male,Australia,2.3692527758180600,Twitter,1,Socializing,29.58991635307260,1,6.574753983193280,Low,30.533409353297400
13,Female,India,5.543577666181510,Instagram,3,Entertainment,34.509534881568600,0,6.679625222691390,High,67.08765975953470
15,Female,India,2.582494746158320,Twitter,4,Entertainment,11.001723891334800,1,7.066094621021650,Medium,58.28919860519890
26,Male,India,2.721417778887540,Snapchat,1,News,30.374281154220200,1,7.575505762407730,Medium,24.007318648230600
27,Female,India,3.5373725176436700,Twitter,2,News,29.690793850593300,0,6.436522774004760,Medium,74.96965355255010
15,Male,USA,0.5,YouTube,1,Entertainment,13.837142980793900,1,8.673941719779920,Low,47.26359268262630
13,Female,UK,4.139440007415460,Instagram,5,Education,18.95186348276860,1,6.888584365696370,Medium,43.58908637304250
24,Female,India,3.255941901866600,Instagram,3,Education,33.89899711168870,0,8.570334732864700,Medium,7.203647020929610
19,Male,Canada,4.704789529758920,Instagram,5,Socializing,36.90388453142360,1,5.732532473652630,Medium,78.50328958870640
16,Male,UK,4.266720212628130,YouTube,5,Socializing,42.18676623859370,0,6.673225653994860,Medium,6.234294658096890
22,Female,USA,2.428599648532220,Instagram,3,Socializing,27.09846698767660,1,8.265194020619640,Low,56.85785837412680
25,Female,Canada,3.4185772642387200,Twitter,1,News,29.894992022493300,1,7.7054882022120400,Medium,30.946499652087400
14,Male,India,4.558453883144130,YouTube,1,Entertainment,36.90653280809040,1,6.869921811065410,Medium,47.813540911076700
22,Male,Canada,3.8695871633924500,Twitter,2,Socializing,35.34478221919060,1,5.872013686683770,Medium,65.0091605587526
17,Female,Canada,6.944631752214110,TikTok,2,Entertainment,31.086385310070200,1,5.756478433993920,High,26.59191002786880
18,Male,India,3.5746218279121000,Twitter,2,Entertainment,27.84900516521760,1,6.958265298922940,Medium,4.174311378218710
21,Female,USA,1.3214891121377100,Snapchat,3,Socializing,28.353196201709400,1,10.0,Low,26.354154391182700
16,Female,Brazil,2.6184512659810300,YouTube,1,Entertainment,19.925376242259700,0,8.233677077305560,Medium,61.15136336736800
14,Male,Germany,3.706934356540300,Instagram,3,Socializing,32.30171932841420,1,5.0066430468752800,Medium,33.27295364872270
17,Male,Australia,3.479088166644710,YouTube,3,Entertainment,16.834449643641300,1,6.474360654720920,Medium,44.45466931652210
15,Female,Brazil,1.7481706356291600,TikTok,2,Socializing,15.068082674699400,1,8.780764802772500,Low,17.487253643113500
